PRODUCT_ID,BARCODE,TITLE,TYPE,ONSALEDATE,OFFSALEDATE,PRICE,SEGMENT,SUBSEGMENT,FREQUENCY
714329,57551,Title SIP,SIP,2024-05-20,2024-08-22,7.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
703599,57601,Spotlight Lives,Weeklies,2024-02-12,2024-02-26,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
716362,57549,Echo of Fame,Weeklies,2024-06-03,2024-06-17,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
691010,57984,Fame & Faces,Weeklies,2024-01-22,2024-02-05,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
663649,41092,Title SIP,SIP,2023-08-07,2023-11-09,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
658794,34004,Title SIP,SIP,2023-07-24,2023-10-26,15.49,HEALTH & FITNESS,WELLNESS/EMOTIONAL HEALTH,Quarterly - 04 Issues
563803,57607,Starline Stories,Weeklies,2023-01-16,2023-01-30,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
567100,64461,Title SIP,SIP,2023-04-03,2023-07-06,8.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
715011,41312,Title SIP,SIP,2024-02-19,2024-05-23,16.490000000000002,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
676530,41095,Title SIP,SIP,2023-12-18,2024-03-21,15.49,HUMAN CULTURE,HISTORY,Quarterly - 04 Issues
702199,33583,Fame & Faces,Weeklies,2024-05-27,2024-06-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
681551,67392,Everyday Bloom,Weeklies,2024-01-22,2024-02-12,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
721125,64451,Everyday Bloom,Weeklies,2024-04-29,2024-05-16,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
564386,33583,Fame & Faces,Weeklies,2023-01-09,2023-01-23,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
669145,57984,Fame & Faces,Weeklies,2023-09-11,2023-09-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
575145,64453,Everyday Bloom,Weeklies,2023-04-24,2023-05-18,7.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
688676,64799,Title SIP,SIP,2024-02-19,2024-05-23,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
668795,9300,Title SIP,SIP,2024-01-15,2024-04-18,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
669281,33601,Spotlight Lives,Weeklies,2023-10-16,2023-10-30,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
562484,33607,Starline Stories,Weeklies,2023-01-23,2023-02-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
583144,33601,Spotlight Lives,Weeklies,2023-05-29,2023-06-12,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
564347,57601,Spotlight Lives,Weeklies,2023-02-13,2023-02-27,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
571446,67373,Title SIP,SIP,2023-04-17,2023-07-20,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
568215,67325,Title SIP,SIP,2023-03-13,2023-06-15,15.49,HUMAN CULTURE,HISTORY,Semi-Annual - 02 Issue
586372,33974,Title SIP,SIP,2023-05-22,2023-08-24,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
573782,41155,Title SIP,SIP,2023-04-17,2023-07-20,14.49,HOME,DECORATING,Quarterly - 04 Issues
572264,33601,Spotlight Lives,Weeklies,2023-03-20,2023-04-03,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
572128,64803,Simply Woman,Weeklies,2023-03-13,2023-03-30,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
580615,33975,Title SIP,SIP,2023-06-05,2023-09-07,15.49,HOME,DECORATING,Quarterly - 04 Issues
569587,67307,Title SIP,SIP,2023-04-24,2023-07-27,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
669154,33956,Title SIP,SIP,2023-10-30,2024-02-01,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
664272,33997,Title SIP,SIP,2023-11-06,2024-02-08,15.49,HOME,GARDEN,Quarterly - 04 Issues
665606,33549,Echo of Fame,Weeklies,2023-10-02,2023-10-16,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
672328,67315,Title SIP,SIP,2023-10-16,2024-01-18,15.49,FOOD,EVERYDAY EATING,Semi-Annual - 02 Issue
666424,67309,Title SIP,SIP,2023-10-23,2024-01-25,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
557623,64449,Simply Woman,Weeklies,2023-01-09,2023-01-26,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
671686,33969,Title SIP,SIP,2023-09-25,2023-12-28,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
668858,9293,Title SIP,SIP,2023-12-25,2024-03-28,15.49,HOME,DECORATING,Quarterly - 04 Issues
691746,33968,Title SIP,SIP,2024-04-29,2024-08-01,15.49,HEALTH & FITNESS,WELLNESS/EMOTIONAL HEALTH,Quarterly - 04 Issues
709835,33607,Starline Stories,Weeklies,2024-06-10,2024-06-24,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
728329,33549,Echo of Fame,Weeklies,2024-04-01,2024-04-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
683307,57549,Echo of Fame,Weeklies,2023-12-18,2024-01-01,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
676581,64801,Title SIP,SIP,2023-12-25,2024-03-28,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
706771,33972,Title SIP,SIP,2024-04-29,2024-08-01,15.49,OUTDOORS,OTHER SPORTS,Quarterly - 04 Issues
701994,67328,Title SIP,SIP,2024-02-26,2024-05-30,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Semi-Annual - 02 Issue
654611,9425,Title SIP,SIP,2023-09-04,2023-12-07,15.49,FOOD,SPIRITS,Quarterly - 04 Issues
566210,33607,Starline Stories,Weeklies,2023-02-20,2023-03-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
645270,9388,Title SIP,SIP,2023-06-19,2023-09-21,15.49,FAMILY,CHILDREN,Quarterly - 04 Issues
673722,33964,Title SIP,SIP,2023-09-18,2023-12-21,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
665226,67311,Title SIP,SIP,2023-10-09,2024-01-11,8.49,PUZZLES,WORD SEEK,Semi-Annual - 02 Issue
572625,57983,Fame & Faces,Weeklies,2023-03-27,2023-04-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
662915,64803,Simply Woman,Weeklies,2023-11-20,2023-12-07,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
677569,57984,Fame & Faces,Weeklies,2023-10-02,2023-10-16,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
641713,57601,Spotlight Lives,Weeklies,2023-06-19,2023-07-03,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
677191,57607,Starline Stories,Weeklies,2023-11-20,2023-12-04,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
650936,57984,Fame & Faces,Weeklies,2023-06-26,2023-07-10,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
706161,9291,Title SIP,SIP,2024-05-06,2024-08-08,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
683200,33951,Title SIP,SIP,2024-01-15,2024-04-18,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
689078,41091,Title SIP,SIP,2024-02-26,2024-05-30,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
704517,33998,Title SIP,SIP,2024-04-15,2024-07-18,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
672240,9301,Title SIP,SIP,2024-01-15,2024-04-18,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
688013,33961,Title SIP,SIP,2024-01-29,2024-05-02,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
684454,33996,Title SIP,SIP,2024-01-22,2024-04-25,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
710314,57984,Fame & Faces,Weeklies,2024-04-01,2024-04-15,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
556562,64453,Everyday Bloom,Weeklies,2023-01-30,2023-02-23,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
697561,57549,Echo of Fame,Weeklies,2024-03-11,2024-03-25,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
702370,9410,Title SIP,SIP,2024-04-15,2024-07-18,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
564828,33989,Title SIP,SIP,2023-02-27,2023-06-01,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
559080,33975,Title SIP,SIP,2023-02-06,2023-05-11,15.49,FAMILY,PETS,Quarterly - 04 Issues
555143,41240,Title SIP,SIP,2023-01-16,2023-04-20,14.49,HOME,BUILDING,Quarterly - 04 Issues
678628,57607,Starline Stories,Weeklies,2023-12-04,2023-12-18,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
654464,57607,Starline Stories,Weeklies,2023-06-19,2023-07-03,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
561645,33549,Echo of Fame,Weeklies,2023-01-23,2023-02-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
563872,64803,Simply Woman,Weeklies,2023-02-27,2023-03-16,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
575368,64451,Everyday Bloom,Weeklies,2023-04-03,2023-04-27,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
653982,33957,Title SIP,SIP,2023-06-05,2023-09-07,11.49,FAMILY,CHILDREN,Quarterly - 04 Issues
672655,67320,Title SIP,SIP,2023-11-13,2024-02-15,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Semi-Annual - 02 Issue
671652,64460,Title SIP,SIP,2023-11-27,2024-02-29,9.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
655157,64832,Title SIP,SIP,2023-11-06,2024-02-08,11.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
560918,33601,Spotlight Lives,Weeklies,2023-01-23,2023-02-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
653929,67327,Title SIP,SIP,2023-05-08,2023-08-10,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Semi-Annual - 02 Issue
572494,41314,Title SIP,SIP,2023-04-03,2023-07-06,16.490000000000002,HUMAN CULTURE,MYSTERY/SCI-FI,Quarterly - 04 Issues
695135,57607,Starline Stories,Weeklies,2024-04-22,2024-05-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
679773,33583,Fame & Faces,Weeklies,2024-02-05,2024-02-19,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
678297,9412,Title SIP,SIP,2023-12-25,2024-03-28,15.49,HEALTH & FITNESS,PHYSICAL FITNESS,Quarterly - 04 Issues
584069,33968,Title SIP,SIP,2023-05-29,2023-08-31,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
679132,64453,Everyday Bloom,Weeklies,2023-12-11,2024-01-04,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
566462,33999,Title SIP,SIP,2023-03-13,2023-06-15,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
565443,64449,Simply Woman,Weeklies,2023-03-06,2023-03-23,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
659370,33964,Title SIP,SIP,2023-09-18,2023-12-21,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
659165,67374,Title SIP,SIP,2023-10-09,2024-01-11,15.49,PUZZLES,FILL-IN,Quarterly - 04 Issues
581993,9420,Title SIP,SIP,2023-06-05,2023-09-07,15.49,HUMAN CULTURE,MYSTERY/SCI-FI,Quarterly - 04 Issues
664305,33601,Spotlight Lives,Weeklies,2023-07-24,2023-08-07,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
649563,58005,Spotlight Lives,Weeklies,2023-08-21,2023-09-04,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
664231,57983,Fame & Faces,Weeklies,2023-09-11,2023-09-25,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
647527,41151,Title SIP,SIP,2023-09-18,2023-12-21,15.49,HUMAN CULTURE,MYSTERY/SCI-FI,Quarterly - 04 Issues
560521,57984,Fame & Faces,Weeklies,2023-02-06,2023-02-20,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
713932,64833,Title SIP,SIP,2024-06-03,2024-09-05,11.49,HUMAN CULTURE,SOCIAL,Quarterly - 04 Issues
676495,57601,Spotlight Lives,Weeklies,2023-12-18,2024-01-01,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
672800,64462,Title SIP,SIP,2024-02-12,2024-05-16,16.490000000000002,HUMAN CULTURE,RELIGION,Semi-Annual - 02 Issue
712012,64449,Simply Woman,Weeklies,2024-05-13,2024-05-30,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
684921,57549,Echo of Fame,Weeklies,2024-01-29,2024-02-12,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
696855,41245,Title SIP,SIP,2024-04-22,2024-07-25,15.49,HUMAN CULTURE,MYSTERY/SCI-FI,Quarterly - 04 Issues
707174,64453,Everyday Bloom,Weeklies,2024-05-27,2024-06-13,6.99,WOMENS,EVERYDAY LIVING,Bi-Weekly - 26 Issues
691685,57984,Fame & Faces,Weeklies,2024-02-12,2024-02-26,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
663324,9428,Title SIP,SIP,2023-11-13,2024-02-15,15.49,AUTOMOTIVE,HIGH PERFORMANCE,Quarterly - 04 Issues
649471,64803,Simply Woman,Weeklies,2023-07-03,2023-07-20,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
716569,34012,Title SIP,SIP,2024-03-04,2024-06-06,15.49,HOME,BUILDING,Quarterly - 04 Issues
678992,9302,Title SIP,SIP,2024-02-12,2024-05-16,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
700185,67317,Title SIP,SIP,2024-02-26,2024-05-30,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Semi-Annual - 02 Issue
701713,41245,Title SIP,SIP,2024-04-22,2024-07-25,15.49,HUMAN CULTURE,MYSTERY/SCI-FI,Quarterly - 04 Issues
567871,33982,Title SIP,SIP,2023-03-13,2023-06-15,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
575311,67392,Everyday Bloom,Weeklies,2023-04-24,2023-05-18,6.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
576788,9382,Title SIP,SIP,2023-05-22,2023-08-24,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
668893,9289,Title SIP,SIP,2023-12-11,2024-03-14,15.49,SPORT,COMMEMORATIVE,Quarterly - 04 Issues
635716,33976,Title SIP,SIP,2023-06-26,2023-09-28,15.49,HUMAN CULTURE,TRAVEL,Quarterly - 04 Issues
566441,41315,Title SIP,SIP,2023-03-06,2023-06-08,14.49,HOBBY,VIDEO GAMES,Quarterly - 04 Issues
649473,57983,Fame & Faces,Weeklies,2023-07-31,2023-08-14,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
574254,67374,Title SIP,SIP,2023-04-24,2023-07-27,15.49,FAMILY,PETS,Quarterly - 04 Issues
636607,33993,Title SIP,SIP,2023-07-10,2023-10-12,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
575901,67315,Title SIP,SIP,2023-05-08,2023-08-10,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Semi-Annual - 02 Issue
664544,41241,Title SIP,SIP,2023-08-14,2023-11-16,14.49,HOME,DECORATING,Quarterly - 04 Issues
674625,64466,Title SIP,SIP,2023-10-30,2024-02-01,15.49,PUZZLES,VARIETY,Semi-Annual - 02 Issue
555624,55606,Title SIP,SIP,2023-01-09,2023-04-13,11.45,HOBBY,ACTIVITY / COLORING,Monthly - 12 Issues
559631,33950,Title SIP,SIP,2023-01-23,2023-04-27,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
674617,34019,Title SIP,SIP,2023-11-27,2024-02-29,15.49,FAMILY,PETS,Quarterly - 04 Issues
688760,64451,Everyday Bloom,Weeklies,2024-03-18,2024-04-04,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
685989,9299,Title SIP,SIP,2024-03-11,2024-06-13,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
734145,33601,Spotlight Lives,Weeklies,2024-06-10,2024-06-24,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
566295,33990,Title SIP,SIP,2023-03-13,2023-06-15,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
690719,67324,Title SIP,SIP,2023-12-11,2024-03-14,15.49,HEALTH & FITNESS,PHYSICAL FITNESS,Semi-Annual - 02 Issue
670078,57774,Title SIP,SIP,2023-11-27,2024-02-29,14.49,OUTDOORS,SURVIVAL,Quarterly - 04 Issues
660996,33986,Title SIP,SIP,2023-12-11,2024-03-14,15.49,HOBBY,VIDEO GAMES,Semi-Annual - 02 Issue
582202,33969,Title SIP,SIP,2023-05-29,2023-08-31,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
664275,33975,Title SIP,SIP,2023-10-02,2024-01-04,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
638003,58006,Starline Stories,Weeklies,2023-06-26,2023-07-10,9.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
660421,9427,Title SIP,SIP,2023-10-02,2024-01-04,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
580974,9380,Title SIP,SIP,2023-05-29,2023-08-31,15.49,SPORT,BASKETBALL,Quarterly - 04 Issues
582928,64449,Simply Woman,Weeklies,2023-05-01,2023-05-18,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
690138,33583,Fame & Faces,Weeklies,2024-05-13,2024-05-27,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
678915,33996,Title SIP,SIP,2024-01-22,2024-04-25,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
697837,64459,Title SIP,SIP,2024-04-01,2024-07-04,9.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
698340,41149,Title SIP,SIP,2024-04-29,2024-08-01,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
715008,67344,Title SIP,SIP,2024-04-08,2024-07-11,9.49,PUZZLES,WORD SEEK,Quarterly - 04 Issues
684500,33549,Echo of Fame,Weeklies,2024-02-19,2024-03-04,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
693779,33971,Title SIP,SIP,2024-02-05,2024-05-09,15.49,HEALTH & FITNESS,WELLNESS/EMOTIONAL HEALTH,Quarterly - 04 Issues
722928,64451,Everyday Bloom,Weeklies,2024-05-13,2024-05-30,6.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
732348,64803,Simply Woman,Weeklies,2024-06-17,2024-07-04,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
685226,64454,Title SIP,SIP,2024-02-19,2024-05-23,8.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
717704,64461,Title SIP,SIP,2024-05-27,2024-08-29,9.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
644424,67341,Title SIP,SIP,2023-08-21,2023-11-23,8.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
667838,64449,Simply Woman,Weeklies,2023-12-11,2023-12-28,4.99,WOMENS,EVERYDAY LIVING,Weekly - 52 Issues
560689,33549,Echo of Fame,Weeklies,2023-01-09,2023-01-23,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
690184,33977,Title SIP,SIP,2024-05-13,2024-08-15,15.49,NEWS & FINANCE,BUSINESS,Quarterly - 04 Issues
689452,57549,Echo of Fame,Weeklies,2024-01-01,2024-01-15,8.49,ENTERTAINMENT,TRIBUTE,Bi-Weekly - 26 Issues
678367,57984,Fame & Faces,Weeklies,2024-02-05,2024-02-19,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
573908,41312,Title SIP,SIP,2023-05-01,2023-08-03,16.490000000000002,OUTDOORS,SURVIVAL,Quarterly - 04 Issues
575733,41096,Title SIP,SIP,2023-05-08,2023-08-10,15.49,ENTERTAINMENT,MOVIE / TELEVISION,Quarterly - 04 Issues
575527,41152,Title SIP,SIP,2023-05-22,2023-08-24,15.49,ENTERTAINMENT,CELEBRITY PROFILE,Quarterly - 04 Issues
581076,41249,Title SIP,SIP,2023-06-05,2023-09-07,14.49,HOBBY,VIDEO GAMES,Quarterly - 04 Issues
672943,64451,Everyday Bloom,Weeklies,2023-10-30,2023-11-23,5.99,WOMENS,EVERYDAY LIVING,Monthly - 12 Issues
668267,33601,Spotlight Lives,Weeklies,2023-08-21,2023-09-04,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
663501,57607,Starline Stories,Weeklies,2023-09-25,2023-10-09,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
559918,64462,Title SIP,SIP,2023-02-13,2023-05-18,16.490000000000002,HUMAN CULTURE,RELIGION,Semi-Annual - 02 Issue
645033,41303,Title SIP,SIP,2023-07-31,2023-11-02,16.490000000000002,OUTDOORS,HUNT/FISH,Quarterly - 04 Issues
665541,33955,Title SIP,SIP,2023-10-09,2024-01-11,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
564947,9297,Title SIP,SIP,2023-03-06,2023-06-08,15.49,FOOD,HEALTHY EATING,Quarterly - 04 Issues
670897,33960,Title SIP,SIP,2023-10-23,2024-01-25,11.49,HOBBY,ACTIVITY / COLORING,Quarterly - 04 Issues
687292,64458,Title SIP,SIP,2024-01-29,2024-05-02,15.49,FOOD,EVERYDAY EATING,Quarterly - 04 Issues
677618,9304,Title SIP,SIP,2024-02-12,2024-05-16,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
554600,33964,Title SIP,SIP,2023-01-23,2023-04-27,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
686605,57601,Spotlight Lives,Weeklies,2023-12-04,2023-12-18,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
560669,67344,Title SIP,SIP,2023-02-06,2023-05-11,8.49,PUZZLES,SUDOKU,Quarterly - 04 Issues
560059,33951,Title SIP,SIP,2023-01-23,2023-04-27,11.49,PUZZLES,LOGIC,Quarterly - 04 Issues
665945,9384,Title SIP,SIP,2023-11-20,2024-02-22,15.49,ENTERTAINMENT,MUSIC,Quarterly - 04 Issues
665910,33979,Title SIP,SIP,2023-10-09,2024-01-11,15.49,ENTERTAINMENT,TRIBUTE,Quarterly - 04 Issues
574636,57983,Fame & Faces,Weeklies,2023-04-03,2023-04-17,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Bi-Weekly - 26 Issues
566150,33549,Echo of Fame,Weeklies,2023-02-20,2023-03-06,8.49,ENTERTAINMENT,CELEBRITY PROFILE,Weekly - 52 Issues
556025,64459,Title SIP,SIP,2023-01-30,2023-05-04,8.49,PUZZLES,XWORD,Quarterly - 04 Issues
