STORE_ID,PRODUCT_ID
648392,708437
648392,725950
648392,721137
648392,718173
648392,708195
648392,723714
648392,728504
648962,714721
648962,709832
648962,710960
648962,717074
648962,701103
648962,719351
648962,711212
648962,704419
648962,716492
648962,704057
648962,831362
648962,723214
648962,734628
648962,713229
648962,711800
648962,739669
648962,710250
648962,698256
648962,714570
648962,712495
648962,709768
648962,725936
648962,716465
648962,861106
648962,740087
648962,726640
648962,722830
648962,718212
648962,723054
648751,725814
648751,725664
648751,719348
648751,714088
648751,696936
648751,703037
648751,713310
648751,728184
648751,826227
648751,729214
648751,715521
648751,747582
648751,716831
648751,729394
648751,740687
648751,713048
648751,724732
648751,714512
648751,727054
648751,717967
648751,712922
648751,720393
648751,718150
648751,711135
648751,737867
648751,725756
648751,710130
648751,719817
648751,712391
648751,722062
648751,700503
648751,823807
648751,718213
648751,708923
648751,747822
648751,822611
648751,723221
648751,732528
648751,705303
648751,734568
648751,715918
648751,729119
648751,749982
648751,721333
648751,717551
648751,717682
648751,741229
648751,847612
648751,719170
648803,715746
648803,697476
648803,722878
648803,844193
648803,721822
648803,719891
648803,718193
648803,714968
648803,719460
648803,715920
648803,736366
648803,718075
648803,720052
648803,720425
648803,715073
648803,716760
648803,732403
648803,712195
648803,715388
648803,725634
648803,715100
648803,723581
648803,704479
648803,713972
648803,715232
648803,733306
648803,718298
648803,720478
648803,860808
648803,823931
648569,721137
648569,709228
648569,713158
648569,735527
648569,721582
648569,716047
648569,714097
648569,724762
648569,721411
648569,739009
648569,715927
648569,727664
648569,718934
648569,722073
648569,722230
648569,713430
648569,710432
648569,708695
648569,699498
648569,718522
648569,724289
648569,708195
648569,719189
648569,718811
648569,742465
648569,717420
648569,728504
648569,716310
648569,720573
648569,725950
648569,710978
648569,740927
648569,718653
648569,723387
648569,745645
648569,707183
648569,718173
648569,712830
648569,860866
648569,702663
648569,848699
648569,829649
648569,713642
648569,718574
648569,708437
648569,730130
648569,728879
648569,723714
648569,726154
648569,819663
648569,747882
648569,707717
648647,712586
648647,710250
648647,694564
648647,716733
648647,717758
648647,717182
648647,714570
648647,719351
648647,702138
648647,709768
648647,718212
648647,731759
648647,860868
648647,732105
648647,723214
648647,714242
648647,710428
648647,864465
648647,725936
648647,713229
648647,709832
648647,720753
648647,712495
648647,739669
648647,722830
648647,716465
648647,715567
648647,852890
648647,709395
648647,717552
648647,701103
648647,712650
648647,717074
648647,740087
648647,730654
648647,704057
648647,719048
648647,725974
648647,711800
648647,861106
648647,714721
648647,726640
648647,704419
648647,710960
648647,730479
648647,831362
648647,718272
648647,716492
648913,701103
648913,712495
648913,861106
648913,723054
648913,714570
648913,716492
648913,831362
648913,731759
648913,711212
648913,719351
648913,704057
648913,721049
648913,725750
648913,725936
648913,722530
648913,734628
648913,716733
648913,718212
648913,714721
648913,726640
648913,704419
648913,717758
677877,729394
677877,717551
677877,721333
677921,721137
677921,710978
677921,719189
677921,702663
677921,735527
677921,710432
677921,726154
677921,708437
677921,723387
677921,829649
677921,714578
677921,747882
677921,720573
677921,707717
677921,722230
677921,714097
677921,727664
677921,718522
677921,713162
677921,723714
677921,718811
677921,724762
677921,717420
677921,718934
677921,713642
677921,716310
677921,708195
677921,713158
677921,716047
677921,699498
677921,721582
677921,739009
677921,718653
677921,740927
677590,737867
677590,719817
677590,708923
677590,714088
677590,723221
677590,711135
677590,713310
677590,700503
677590,747582
677590,717682
677590,725814
677590,724732
677590,836973
677590,713875
677590,727054
677590,710130
677590,733359
677590,714512
677590,718226
677590,716831
677590,729119
677590,847612
677590,714182
677590,728184
677590,717967
677590,705303
677590,729214
677590,725756
677590,729394
677590,712391
677590,732528
677590,722470
677590,719170
677590,737925
677590,717551
677590,718150
677590,732406
677590,732883
677590,703037
677590,826227
677590,701703
677590,823807
677590,718213
677590,822611
677590,734568
677590,722062
677590,713048
677590,720393
677590,747822
677590,721333
677832,728184
677832,713310
677832,747822
677832,740687
677832,716831
677832,720393
677832,712391
677832,822611
677832,725664
677832,729394
677832,729119
677832,722062
677832,719170
677832,719348
677832,714088
677832,713048
677832,711135
677832,727054
677832,741229
677832,826227
677832,749982
677832,718213
677832,714512
677832,718150
677832,719817
677832,823807
677832,732883
677832,708923
677832,717551
677832,847612
677832,724732
677832,733359
677832,710130
677832,718226
677832,734568
677832,700503
677832,705303
677832,737925
677832,713875
677832,725814
677832,737867
677832,717967
677832,722470
677832,836973
677832,747582
677832,723221
677832,712922
677832,715918
677832,715521
677832,721333
677832,729214
677420,722878
677420,715100
677420,701777
677420,723581
677420,733306
677420,844193
677420,719891
677420,718075
677420,720033
677420,713647
677420,715418
677420,704479
677420,697998
677420,715746
677420,702096
677420,731626
677420,716760
677420,719168
677420,721257
677420,732403
677420,721822
677420,722364
677420,718672
677420,714968
677420,824351
677420,861286
677420,716752
677420,718409
677420,712195
677420,720052
677420,719578
677420,720478
677420,725634
677420,823931
677420,715920
677420,716673
677420,736366
677420,715232
677420,750282
677420,715388
677420,719460
677420,720425
677420,713972
677420,713246
677537,704057
677537,735525
677537,725936
677537,709768
677537,715118
677537,715567
677537,739669
677829,714182
677829,725814
677829,719817
677829,711135
677829,696936
677829,714088
677829,713048
677829,722062
677829,734568
677829,720393
677829,727054
677829,700503
677829,729394
677829,822611
677829,826227
677829,741229
677829,701703
677829,747582
677829,724732
677829,722470
677829,713310
677829,718213
677829,732406
677829,717682
677829,743365
677829,708923
677829,717551
677829,737867
677829,718150
677829,847612
677829,836973
677829,728184
677829,712391
677829,823807
677829,732883
677829,721333
677829,729214
677829,705303
677829,716831
677829,719348
677829,717967
677829,710130
677829,723221
677829,729119
677829,714512
677405,725974
677405,711800
677405,739669
677405,709768
677405,852890
677405,717074
677405,730654
677405,740087
677405,716492
677405,710428
677405,711212
677405,710250
677405,732105
677405,718212
677405,720753
677405,702138
677405,715567
677405,713229
677405,734628
677405,694564
677405,721049
677405,716465
677405,716518
677405,709395
677405,712650
677405,725936
677405,861106
677405,723214
677405,864465
677405,722830
677405,716733
677405,712495
677405,860868
677405,719048
677405,726640
677405,714242
677405,712417
677405,725750
677405,698256
677405,701103
677405,731759
677405,714570
677405,710960
677405,709832
677405,718272
677405,704057
677405,717552
677405,722530
677405,712586
677405,723054
677405,717182
677405,717758
677405,831362
677405,704419
677463,739669
677463,698256
677463,710960
677463,726640
677463,712650
677642,713310
677642,721333
677642,747822
677642,729394
677732,716465
677732,717074
677732,731759
677732,712650
677732,719351
677732,718212
677732,709768
677732,710428
677732,701103
677732,702138
677732,713229
677732,723214
677732,726640
677732,739669
677732,710960
677732,712417
677732,861106
677732,714721
677732,722530
677732,721049
677732,716492
677732,719048
677732,712495
677732,725936
677732,710250
677732,704419
677732,704057
677732,711212
677732,709832
677732,831362
677732,715567
677732,711800
677732,734628
677732,722830
677732,716733
677732,740087
677732,714570
677732,723054
677732,725750
677795,719168
677795,718286
677795,725634
677795,723581
677795,715073
677795,860808
677795,712195
677795,697476
677795,713972
677795,718298
677795,702723
677795,715100
677795,721822
677795,720478
677795,704479
677795,715232
677795,702258
677795,719460
677795,701777
677795,720052
677795,844193
677795,736366
677795,697998
677795,722272
677795,718193
677795,731626
677795,732403
677795,722878
677795,715920
677795,719891
677795,861286
677795,702096
677795,733306
677795,720425
677795,823931
677795,718075
677795,715746
677795,742705
677795,715388
677413,720478
677413,844193
677413,720425
677641,709832
677641,714242
677641,712495
677641,702138
677641,714570
677641,713229
677641,709395
677641,722830
677641,704057
677641,717182
677641,717552
677641,722530
677641,726640
677641,730654
677641,711800
677641,861106
677641,739669
677641,716492
677641,731759
677641,723214
677641,701103
677641,718212
677641,719351
677641,723054
677641,704419
677641,714721
677641,698256
677641,734628
677641,721049
677641,725750
677641,831362
677641,711212
677641,864465
677641,716733
677950,725664
677950,747582
677950,713875
677950,708923
677950,711135
677950,729394
677950,733359
677950,822611
677950,715918
677950,847612
677950,712922
677950,703037
677950,823807
677950,717551
677950,725756
677950,715521
677950,718213
677950,719348
677950,737925
677950,714182
677950,734568
677950,713310
677950,836973
677950,721333
677950,714088
677950,732406
677950,740687
677950,729119
677950,826227
677950,710130
677950,719817
677950,719170
677950,718226
677950,700503
677950,743365
677950,747822
677950,720393
677950,749982
677950,714512
677950,722062
677950,696936
677950,701703
677950,729214
677950,732528
677950,723221
677950,705303
677950,718150
677950,712391
677950,716831
677950,717967
677950,737867
677950,741229
677950,732883
677950,725814
677950,728184
677950,724732
677950,727054
677950,713048
677950,717682
677950,722470
677643,739009
677643,710432
677643,718653
677643,726154
682208,712495
682208,716492
682208,860868
682208,713229
682208,734628
682208,715567
682208,718272
682208,739669
682208,716733
682208,704419
682208,712650
682208,709832
682208,716465
682208,710960
682208,723054
682208,702138
682208,717074
682208,731759
682208,717182
682208,709768
682208,710250
682208,718212
682208,864465
682208,725750
682208,714721
682208,723214
682208,714570
682208,719048
682208,831362
682208,722530
682208,710428
682208,701103
682208,721049
682208,709395
682208,711212
682208,740087
682208,717552
682208,725936
682208,719351
682208,711800
682208,861106
682208,726640
682208,722830
682208,714242
682295,733359
682295,717551
682295,729394
682295,723221
682295,747822
682295,713875
682295,712391
682295,713048
682295,703037
682295,715521
682295,722062
682295,741229
682295,719817
682295,716831
682295,710130
682295,727054
682295,719348
682295,713310
682295,696936
682295,732528
682295,749982
682295,740687
682295,712922
682295,715918
682295,719170
682295,729119
682295,737867
682295,700503
682295,714512
682295,718213
682295,720393
682295,714088
682295,708923
682295,725814
682295,747582
682501,709768
682501,712650
682501,712495
682501,710250
682501,719351
682501,861106
682501,740087
682501,710960
682501,711800
682501,717552
682501,698256
682501,725750
682501,717758
682501,864465
682501,714242
682501,730654
682501,713229
682501,723054
682501,731759
682501,718212
682501,709832
682501,714570
682501,725936
682501,701103
682501,860868
682501,716733
682501,711212
682501,716492
682501,718272
682501,730479
682501,702138
682501,739669
682501,721049
682501,704419
682501,717074
682501,831362
682501,716465
682501,722830
682501,734628
682501,726640
682501,704057
682501,715567
682501,714721
682501,723214
682513,722530
682513,723054
682513,711800
682513,717074
682513,725750
682513,739669
682558,718286
682558,716760
682558,723581
682558,715388
682558,716673
682558,713972
682620,712650
682620,725936
682620,726640
682620,739669
682658,732105
682658,702138
682658,704057
682658,740087
682658,710428
682658,717074
682658,714570
682658,739669
682658,710250
682658,712650
682658,711800
682658,723214
682658,864465
682658,721049
682658,725936
682658,709832
682658,717552
682658,701103
682658,720753
682658,711212
682658,716465
682658,716733
682658,722830
682658,710960
682658,730654
682658,723054
682658,722530
682658,698256
682658,831362
682658,709768
682658,719351
682658,725750
682658,704419
682658,861106
682658,731759
682658,719048
682658,714242
682658,734628
682658,718212
682658,714721
682658,715567
682658,726640
682658,713229
682658,712495
682658,730479
682658,716492
682678,720425
682678,715746
682678,715232
682678,713972
682678,723581
682678,844193
682678,720478
682678,714968
682678,733306
682678,732403
682564,716465
682564,709768
682564,723214
682564,710428
682564,710960
682564,721049
682564,716492
682564,740087
682564,717758
682564,861106
682564,698256
682564,710250
682564,718272
682564,722530
682564,701103
682564,714721
682564,734628
682564,739669
682564,731759
682564,694564
682564,831362
682564,716733
682564,860868
682564,712495
682564,725750
682564,711808
682564,711212
682564,711800
682564,704419
682564,726640
682564,719048
682564,719351
682564,714570
682564,723054
682564,725936
682564,732105
682564,717552
682564,704057
682564,702138
682564,709832
682564,864465
682564,715567
682564,699437
682564,718212
682564,717074
682569,724732
682569,740687
682569,716831
682569,725814
682569,719348
682569,719817
682569,712391
682569,729394
682569,729214
682569,717967
682569,721333
682569,714088
682569,718213
682569,747822
682569,749982
682569,719170
682569,734568
682569,723221
682569,714512
682569,708923
682569,823807
682569,700503
682569,725664
682569,729119
682569,725756
682569,826227
682569,696936
682569,715918
682569,737867
682569,711135
682569,747582
682569,712922
682569,727054
682300,723174
682300,724762
682300,718934
682300,722073
682300,710978
682300,718173
682300,721582
682300,728879
682300,860986
682300,716047
682300,707717
682300,718653
682300,722230
682300,742465
682300,716513
682300,728504
682300,716310
682300,726154
682300,699498
682300,725950
682300,724289
682300,702663
682300,829649
682300,725801
682300,708195
682300,721411
682300,712830
682300,708695
682300,714578
682300,747882
682300,710432
682300,723714
682300,713158
682300,739009
682300,727664
682300,717420
682300,723387
682300,718522
682300,740927
682304,713430
682304,718934
682304,819663
682304,718811
682304,725950
682304,721582
682304,728879
682304,718574
682304,724762
682304,714097
682304,728504
682304,710055
682304,708437
682304,723174
682304,848699
682304,739009
682304,720573
682304,718522
682304,716310
682304,722073
682304,710432
682304,723714
682304,722230
682304,724289
682304,829649
682304,716047
682304,716513
682304,860986
682304,718653
682304,723387
682304,707717
682304,713642
682304,725801
682304,702663
682304,726154
678102,712830
678102,710055
678102,829649
678102,714578
678102,739009
678102,740927
678102,721582
678102,718522
678102,848699
678102,721137
678102,714097
678102,723714
678102,713430
678102,715927
678102,747882
678102,710978
678102,713642
678102,718653
678102,713158
678102,716310
678102,719189
678102,724762
678102,718811
678102,724289
678102,722230
678102,708195
678102,723387
678102,708695
678102,708437
678102,718574
678102,716513
678102,720573
678102,728504
678102,716047
678102,710432
678102,819663
678246,732105
678246,729104
678246,722830
678246,725750
678246,731759
678246,734628
678246,716492
678246,722530
678246,713229
678246,711212
678246,701103
678246,698256
678246,712495
678246,718212
678246,711800
678246,721049
678246,726640
678246,715567
678246,831362
678246,716733
678246,723054
678246,704419
678246,712650
678246,739669
671745,721333
671745,723221
671745,725814
671745,729394
671745,729214
671745,712922
671745,720393
671745,826227
671745,714088
671745,722062
671745,717967
671745,734568
671745,741229
671745,823807
671745,727054
671745,724732
671819,711800
671819,731759
671819,860868
671819,861106
671819,712586
671819,732105
671819,864465
671819,734628
671819,714570
671819,709768
671819,698256
671819,723214
671819,719351
671819,712417
671819,716733
671819,694564
671819,717552
671819,718272
671819,716492
671819,714242
671819,712495
671819,710428
671819,710250
671819,699437
671819,725750
671819,720753
671819,723054
671819,726640
671819,725936
671819,714721
671819,730654
671819,722530
671819,716518
671819,713229
671819,721049
671819,715567
671819,716465
671819,702138
671819,717758
671819,722830
671819,717074
671819,740087
671819,725974
671819,739669
671819,852890
671819,710960
671819,831362
671819,704057
671819,709832
671819,718212
671819,719048
671819,704419
671819,701103
671819,711212
671371,722073
671371,727664
671371,739009
671371,708695
671371,718653
671371,740927
671371,725801
671371,717420
671371,721137
671371,723714
671371,713642
671371,745645
671371,848699
671371,723174
671371,742465
671371,715927
671371,716513
671371,710432
671371,718811
671371,724289
671371,716047
671371,709228
671371,699498
671371,720573
671371,716310
671371,725950
671371,718522
671371,747882
671371,708195
671371,712830
671371,723387
671371,714097
671371,724762
671371,721411
671371,728879
671371,710978
671371,726154
671371,728504
671371,719189
671371,718173
671371,713158
671371,819663
671371,860866
671371,718934
671371,722230
671371,721582
671371,713430
671371,708437
671371,829649
671371,702663
671371,718574
671371,860986
671371,707717
671371,735527
671641,725936
671641,712495
671641,861106
671641,717074
671641,730654
671641,709768
671641,864465
671641,702138
671641,723054
671641,716733
671641,712650
671641,713229
671641,719351
671641,709832
671641,716492
671641,715567
671641,717758
671641,717182
671641,734628
671641,701103
671641,831362
671641,731759
671641,723214
671641,726640
671641,709395
671641,717552
671641,714721
671641,722830
671641,714242
671641,718212
671641,739669
671641,719048
671641,704419
671641,730479
671641,711800
671641,716465
671641,710428
671641,740087
671641,710960
671641,714570
671641,710250
671641,698256
671676,724289
671676,713162
671676,720573
671676,728504
671676,708437
671460,721257
671460,720478
671460,720425
671460,844193
716948,729394
716948,725664
716948,716831
717340,739669
717340,711800
717340,723054
717340,722530
717687,723581
717687,719891
717687,713972
717687,733306
717742,739669
717742,723054
717082,739669
717082,726640
717082,717074
717688,723054
717688,711800
717688,739669
716885,698256
716885,723054
716885,715567
716885,722530
716885,702138
716885,711800
716885,739669
716903,718286
716903,720425
716903,720478
717492,723054
717492,739669
717492,725936
717492,722530
717492,725750
717707,733306
717707,723581
717707,718286
716867,726154
716867,718522
716867,739009
716867,727664
672123,722830
672123,739669
672123,723054
672031,724289
672031,848699
672031,728504
672031,721411
672031,718934
672031,710432
672031,723387
672031,718522
672031,722073
672031,716310
672031,735527
672031,713642
672031,707717
672031,713162
672031,829649
672031,745645
672031,819663
672031,860866
672031,721137
672031,708437
672031,714578
672031,718574
672031,714097
672031,740927
672031,716047
672031,712830
672031,718811
672031,727664
672031,718653
672031,739009
672031,726154
672031,717420
672031,715927
672031,699498
672031,742465
672031,710978
672031,720573
672031,713430
672031,723714
672031,724762
672031,702663
672134,739669
672134,725936
672134,726640
672134,717074
672388,714968
672388,720425
672388,715746
672388,720478
672388,702723
672388,722272
672388,719891
672388,716752
672388,718409
672388,718193
672388,722364
672388,716760
672388,716673
672388,702258
672388,715388
672388,715073
672388,732403
672388,719578
672388,844193
672388,712195
672388,823931
672388,721257
672388,697998
672388,697476
672388,715920
672388,715232
672388,719168
672388,731626
672388,722878
672388,723581
672388,713972
672388,707178
672388,719460
672388,713647
